Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,BestLR_std,WindowSize_mean,WindowSize_std
15904,0.9698,0.007208020224413658,0.9684922032193158,0.002110206514055879,0.0063100000000000005,0.004770848981051486,1000.0,0.0
16401,0.9702,0.002898275349237892,0.9685628925065546,0.0019948982683314154,0.0063100000000000005,0.004770848981051486,1000.0,0.0
16898,0.9712999999999999,0.0044981477669517956,0.9686530950408333,0.0019797185570438417,0.0063100000000000005,0.004770848981051486,1000.0,0.0
17395,0.9705999999999999,0.004599516882842758,0.9686979016958895,0.001935374623400275,0.0063100000000000005,0.004770848981051486,1000.0,0.0
17892,0.9690999999999999,0.006208417225383968,0.9686731500111782,0.0019343689292807094,0.0063100000000000005,0.004770848981051486,1000.0,0.0
18389,0.9653,0.006360468186820501,0.9685029093479798,0.0019499224474090794,0.0063100000000000005,0.004770848981051486,1000.0,0.0
18886,0.9626999999999999,0.005100108931298517,0.9683522185746055,0.0019203472245042216,0.0063100000000000005,0.004770848981051486,1000.0,0.0
19383,0.9642999999999999,0.0036832956257496826,0.9682763246143529,0.0018595971301609998,0.0063100000000000005,0.004770848981051486,1000.0,0.0
19880,0.9653,0.010328493490232668,0.9681941649899397,0.0021620093079939527,0.0063100000000000005,0.004770848981051486,1000.0,0.0
20377,0.9657,0.010562512327408975,0.9681503656082839,0.0021458714343696845,0.0063100000000000005,0.004770848981051486,1000.0,0.0
20874,0.9664999999999999,0.005482294734466184,0.9681086519114688,0.0020631393152536963,0.0063100000000000005,0.004770848981051486,1000.0,0.0
21371,0.9669000000000001,0.004724639903973884,0.9680875953394787,0.002107331815920985,0.0063100000000000005,0.004770848981051486,1000.0,0.0
21868,0.9667999999999999,0.0075099933422074295,0.9680446314249131,0.002005340407176072,0.0063100000000000005,0.004770848981051486,1000.0,0.0
22365,0.9654999999999999,0.006687467549246278,0.9679678068410462,0.0020249153346854135,0.0063100000000000005,0.004770848981051486,1000.0,0.0
22862,0.9653,0.00642996457567571,0.9679205668795381,0.001993518591997402,0.0063100000000000005,0.004770848981051486,1000.0,0.0
23359,0.9645999999999999,0.010013324456276586,0.9678196840618177,0.0020771626536761497,0.0063100000000000005,0.004770848981051486,1000.0,0.0
