Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,BestLR_std,WindowSize_mean,WindowSize_std
136,0.15588235294117647,0.018275835178732595,0.15588235294117647,0.018275835178732595,0.00217,0.004136302696853798,1000.0,0.0
272,0.1466911764705882,0.009563535791728762,0.1466911764705882,0.009563535791728762,0.00217,0.004136302696853798,1000.0,0.0
408,0.14779411764705883,0.010655424078080464,0.14779411764705883,0.010655424078080464,0.00217,0.004136302696853798,1000.0,0.0
544,0.14963235294117647,0.008587180412428848,0.14963235294117647,0.008587180412428848,0.00217,0.004136302696853798,1000.0,0.0
680,0.15161764705882352,0.01077205185259316,0.15161764705882352,0.01077205185259316,0.00217,0.004136302696853798,1000.0,0.0
816,0.14950980392156862,0.010055991523767294,0.14950980392156862,0.010055991523767294,0.00217,0.004136302696853798,1000.0,0.0
952,0.151890756302521,0.0075617282838616766,0.151890756302521,0.0075617282838616766,0.00217,0.004136302696853798,1000.0,0.0
1088,0.1517,0.007242620765686657,0.15202205882352943,0.006894403519134908,0.00217,0.004136302696853798,1000.0,0.0
1224,0.153,0.009921917377424818,0.15302287581699345,0.007827329900939418,0.00217,0.004136302696853798,1000.0,0.0
1360,0.153,0.010284832413694345,0.15191176470588236,0.007370893118169413,0.00217,0.004136302696853798,1000.0,0.0
1496,0.15460000000000002,0.01012367961212172,0.1520053475935829,0.006490041616666996,0.00217,0.004136302696853798,1000.0,0.0
1632,0.1508,0.010674996747332317,0.1514093137254902,0.006191454940720159,0.00217,0.004136302696853798,1000.0,0.0
1768,0.1517,0.009809858986414293,0.15118778280542985,0.005612260910205667,0.00217,0.004136302696853798,1000.0,0.0
1904,0.1514,0.011682845924212516,0.15115546218487394,0.005789499916616127,0.00217,0.004136302696853798,1000.0,0.0
2040,0.1492,0.012479316220584093,0.15004901960784314,0.007090260726660753,0.00217,0.004136302696853798,1000.0,0.0
2176,0.1494,0.011824644697504542,0.15073529411764705,0.006226225929197781,0.00217,0.004136302696853798,1000.0,0.0
2312,0.14750000000000002,0.013866426279967667,0.15030276816608995,0.006598285421856347,0.00217,0.004136302696853798,1000.0,0.0
2448,0.1488,0.013045220495559973,0.15053104575163398,0.006078081187545114,0.00217,0.004136302696853798,1000.0,0.0
2584,0.1508,0.008816650913659529,0.15143188854489165,0.005268624864582404,0.00217,0.004136302696853798,1000.0,0.0
2720,0.1496,0.006345602151621757,0.15095588235294116,0.0043782770447763,0.00217,0.004136302696853798,1000.0,0.0
2856,0.1508,0.006828046735503669,0.15108543417366946,0.003868303785988922,0.00217,0.004136302696853798,1000.0,0.0
2992,0.15309999999999999,0.006226288353960696,0.15133689839572192,0.003518806425356447,0.00217,0.004136302696853798,1000.0,0.0
