Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,BestLR_std,WindowSize_mean,WindowSize_std
71,0.523943661971831,0.06796980683888774,0.523943661971831,0.06796980683888774,0.001,0.0,1000.0,0.0
142,0.5676056338028169,0.05780561116101931,0.5676056338028169,0.05780561116101931,0.001,0.0,1000.0,0.0
213,0.5765258215962441,0.03863862125073168,0.5765258215962441,0.03863862125073168,0.001,0.0,1000.0,0.0
284,0.5838028169014085,0.0368103261355752,0.5838028169014085,0.0368103261355752,0.001,0.0,1000.0,0.0
355,0.5943661971830986,0.02718143629320212,0.5943661971830986,0.02718143629320212,0.001,0.0,1000.0,0.0
426,0.5969483568075117,0.021401734571452877,0.5969483568075117,0.021401734571452877,0.001,0.0,1000.0,0.0
497,0.5983903420523139,0.018591568651920742,0.5983903420523139,0.018591568651920742,0.001,0.0,1000.0,0.0
568,0.6005281690140845,0.017962923860119294,0.6005281690140845,0.017962923860119294,0.001,0.0,1000.0,0.0
639,0.6017214397496088,0.015177189907121713,0.6017214397496088,0.015177189907121713,0.001,0.0,1000.0,0.0
710,0.6009859154929578,0.014562317775282076,0.6009859154929578,0.014562317775282076,0.001,0.0,1000.0,0.0
781,0.6044814340588989,0.013339905904191457,0.6044814340588989,0.013339905904191457,0.001,0.0,1000.0,0.0
852,0.6057511737089202,0.01362547491572888,0.6057511737089202,0.01362547491572888,0.001,0.0,1000.0,0.0
923,0.6081256771397616,0.01078658112063696,0.6081256771397616,0.01078658112063696,0.001,0.0,1000.0,0.0
994,0.6088531187122737,0.011120126468262999,0.6088531187122737,0.011120126468262999,0.001,0.0,1000.0,0.0
1065,0.6138,0.008052604823561422,0.607981220657277,0.009880246709023236,0.001,0.0,1000.0,0.0
1136,0.6134000000000001,0.012677188612271689,0.6077464788732394,0.010216999632346053,0.001,0.0,1000.0,0.0
1207,0.6157999999999999,0.013423031616508164,0.6090306545153272,0.009759673926052958,0.001,0.0,1000.0,0.0
1278,0.6157,0.013317073418902694,0.6083724569640062,0.009885547030906215,0.001,0.0,1000.0,0.0
1349,0.6134000000000001,0.014198591479439089,0.6081541882876205,0.010606174254241763,0.001,0.0,1000.0,0.0
1420,0.6134999999999999,0.016229260269306454,0.6086619718309858,0.010864513189801679,0.001,0.0,1000.0,0.0
1491,0.6157999999999999,0.018262286579481545,0.6097920858484238,0.011239714378744397,0.001,0.0,1000.0,0.0
1562,0.6136,0.017257526538360667,0.6088348271446863,0.011629898927391118,0.001,0.0,1000.0,0.0
1633,0.6123999999999999,0.01789599582774504,0.6084507042253521,0.010875002353637841,0.001,0.0,1000.0,0.0
1704,0.6121,0.020113290244125757,0.6075117370892019,0.011168408986659684,0.001,0.0,1000.0,0.0
1775,0.6129,0.016569382741805607,0.6090704225352113,0.009213176928073231,0.001,0.0,1000.0,0.0
1846,0.6129,0.016326188913657842,0.6094257854821234,0.009217948008739764,0.001,0.0,1000.0,0.0
1917,0.6119,0.012853447440710646,0.6100678142931664,0.007961668039257935,0.001,0.0,1000.0,0.0
1988,0.6128,0.010633281086601023,0.6106136820925554,0.007732784385552216,0.001,0.0,1000.0,0.0
2059,0.6141,0.010733643887846808,0.6107333657115104,0.008179095404933868,0.001,0.0,1000.0,0.0
2130,0.6142,0.009461031186456944,0.6108450704225352,0.008033063695632375,0.001,0.0,1000.0,0.0
2201,0.6144999999999999,0.011606990230986788,0.6115856428895956,0.008798105334510104,0.001,0.0,1000.0,0.0
2272,0.6159,0.011327939893123659,0.6117957746478873,0.008435713915179022,0.001,0.0,1000.0,0.0
2343,0.6168,0.012035133752661206,0.6119078104993598,0.0083516136335211,0.001,0.0,1000.0,0.0
2414,0.6162,0.016205623166735166,0.6115575807787904,0.008702650976578501,0.001,0.0,1000.0,0.0
2485,0.6134000000000001,0.014901155809011767,0.611307847082495,0.007975187795964655,0.001,0.0,1000.0,0.0
2556,0.6139,0.014768209099278104,0.6111111111111112,0.007820377856319735,0.001,0.0,1000.0,0.0
2627,0.6166,0.014377451481786024,0.6114960030452988,0.007844887838712879,0.001,0.0,1000.0,0.0
2698,0.6182000000000001,0.016870750493745746,0.6116382505559674,0.008593137830202284,0.001,0.0,1000.0,0.0
2769,0.6154,0.016297239029970698,0.6114481762369086,0.008072580872575192,0.001,0.0,1000.0,0.0
2840,0.6131,0.013995634239925597,0.6107394366197183,0.008704853966391871,0.001,0.0,1000.0,0.0
2911,0.6127,0.014697316459514338,0.6109927859841979,0.009055853046101727,0.001,0.0,1000.0,0.0
2982,0.6136999999999999,0.016586808681064075,0.6117035546613011,0.008649123695680664,0.001,0.0,1000.0,0.0
3053,0.6154,0.014033293744995618,0.6121192269898461,0.008248570784588016,0.001,0.0,1000.0,0.0
3124,0.6154,0.012348639151294758,0.6123879641485275,0.008126722110426319,0.001,0.0,1000.0,0.0
3195,0.6141,0.01282748784620139,0.6122378716744914,0.00802247088956841,0.001,0.0,1000.0,0.0
3266,0.6155,0.01329369106840619,0.6129210042865891,0.008038674775010286,0.001,0.0,1000.0,0.0
3337,0.6152,0.014156270695349126,0.6129157926281091,0.007878095154218868,0.001,0.0,1000.0,0.0
3408,0.6148,0.013854802616982883,0.6125,0.007870075938202973,0.001,0.0,1000.0,0.0
3479,0.6143,0.01292757603815279,0.6121586662834148,0.007193059646383893,0.001,0.0,1000.0,0.0
3550,0.6144999999999999,0.012580849644510433,0.6120845070422536,0.00731605449663235,0.001,0.0,1000.0,0.0
3621,0.6133,0.008844960900610776,0.612206572769953,0.006216037029843893,0.001,0.0,1000.0,0.0
3692,0.6132,0.011726513169357368,0.6120260021668472,0.006278821824659612,0.001,0.0,1000.0,0.0
3763,0.6144999999999999,0.014300349646075097,0.6122508636726016,0.005417919855601495,0.001,0.0,1000.0,0.0
3834,0.618,0.017644640357154746,0.6127543035993741,0.005187495527449531,0.001,0.0,1000.0,0.0
3905,0.6184000000000001,0.020364457054169453,0.6129577464788732,0.004995166298175784,0.001,0.0,1000.0,0.0
3976,0.6176999999999999,0.02146858169511905,0.6131790744466801,0.004872616058591653,0.001,0.0,1000.0,0.0
4047,0.6169,0.017835358140502834,0.6134173461823573,0.005265277832589424,0.001,0.0,1000.0,0.0
4118,0.6143,0.01721788475845845,0.6129188926663429,0.004730982417420259,0.001,0.0,1000.0,0.0
4189,0.6131,0.017336217708728868,0.6123179756505133,0.004817975810685338,0.001,0.0,1000.0,0.0
4260,0.6106,0.020801709331473496,0.6124647887323944,0.004627119893986568,0.001,0.0,1000.0,0.0
4331,0.6117,0.020607711609438268,0.6126529669822212,0.004796810195769251,0.001,0.0,1000.0,0.0
4402,0.6142,0.020879548739270126,0.6128350749659246,0.004647020954500385,0.001,0.0,1000.0,0.0
