Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,BestLR_std,WindowSize_mean,WindowSize_std
31,0.36451612903225805,0.07457436939526754,0.36451612903225805,0.07457436939526754,0.0036999999999999997,0.004347413023856832,638.0,0.0
62,0.4,0.06260613603445003,0.4,0.06260613603445003,0.0036999999999999997,0.004347413023856832,638.0,0.0
93,0.4236559139784946,0.06128927455139514,0.4236559139784946,0.06128927455139514,0.0036999999999999997,0.004347413023856832,638.0,0.0
124,0.442741935483871,0.06182211286077929,0.442741935483871,0.06182211286077929,0.0036999999999999997,0.004347413023856832,638.0,0.0
155,0.467741935483871,0.05501762927082164,0.467741935483871,0.05501762927082164,0.0036999999999999997,0.004347413023856832,638.0,0.0
186,0.478494623655914,0.044910265541726405,0.478494623655914,0.044910265541726405,0.0036999999999999997,0.004347413023856832,638.0,0.0
217,0.47695852534562216,0.03807851077186033,0.47695852534562216,0.03807851077186033,0.0036999999999999997,0.004347413023856832,638.0,0.0
248,0.4689516129032258,0.0421644733655974,0.4689516129032258,0.0421644733655974,0.0036999999999999997,0.004347413023856832,638.0,0.0
279,0.47777777777777775,0.04383421204127037,0.47777777777777775,0.04383421204127037,0.0036999999999999997,0.004347413023856832,638.0,0.0
310,0.48161290322580647,0.04539239383894484,0.48161290322580647,0.04539239383894484,0.0036999999999999997,0.004347413023856832,638.0,0.0
341,0.4829912023460411,0.04587149397250067,0.4829912023460411,0.04587149397250067,0.0036999999999999997,0.004347413023856832,638.0,0.0
372,0.4873655913978494,0.04417208285489461,0.4873655913978494,0.04417208285489461,0.0036999999999999997,0.004347413023856832,638.0,0.0
403,0.4947890818858561,0.039946176401860156,0.4947890818858561,0.039946176401860156,0.0036999999999999997,0.004347413023856832,638.0,0.0
434,0.4967741935483871,0.040000542703862746,0.4967741935483871,0.040000542703862746,0.0036999999999999997,0.004347413023856832,638.0,0.0
465,0.4967741935483871,0.03974456279750283,0.4967741935483871,0.03974456279750283,0.0036999999999999997,0.004347413023856832,638.0,0.0
496,0.5016129032258065,0.038801973302320686,0.5016129032258065,0.038801973302320686,0.0036999999999999997,0.004347413023856832,638.0,0.0
527,0.5011385199240987,0.03683202707762898,0.5011385199240987,0.03683202707762898,0.0036999999999999997,0.004347413023856832,638.0,0.0
558,0.5008960573476703,0.032580033983329475,0.5008960573476703,0.032580033983329475,0.0036999999999999997,0.004347413023856832,638.0,0.0
589,0.5044142614601019,0.0286391260255007,0.5044142614601019,0.0286391260255007,0.0036999999999999997,0.004347413023856832,638.0,0.0
620,0.5066129032258064,0.02801328079731149,0.5066129032258064,0.02801328079731149,0.0036999999999999997,0.004347413023856832,638.0,0.0
651,0.5115987460815047,0.026581149750094155,0.5079877112135176,0.026507773808208516,0.0036999999999999997,0.004347413023856832,638.0,0.0
682,0.5158307210031349,0.028042850606016145,0.5080645161290323,0.025883445823014835,0.0036999999999999997,0.004347413023856832,638.0,0.0
713,0.5216300940438872,0.02583751724006894,0.5099579242636746,0.023830997396277115,0.0036999999999999997,0.004347413023856832,638.0,0.0
744,0.5249216300940439,0.023230064586176907,0.5123655913978494,0.022711121021420616,0.0036999999999999997,0.004347413023856832,638.0,0.0
775,0.5233542319749216,0.024477408501210208,0.5113548387096774,0.02166862767613802,0.0036999999999999997,0.004347413023856832,638.0,0.0
806,0.5203761755485894,0.021028852452976095,0.5106699751861042,0.02033797787574742,0.0036999999999999997,0.004347413023856832,638.0,0.0
837,0.5206896551724138,0.02005616403596252,0.5100358422939067,0.019876111923115142,0.0036999999999999997,0.004347413023856832,638.0,0.0
868,0.5221003134796238,0.02074723103498221,0.5092165898617511,0.019239593010561242,0.0036999999999999997,0.004347413023856832,638.0,0.0
899,0.5241379310344827,0.021569686317990135,0.5091212458286986,0.019373510882626014,0.0036999999999999997,0.004347413023856832,638.0,0.0
930,0.523667711598746,0.02550415711825933,0.51,0.018952746180644273,0.0036999999999999997,0.004347413023856832,638.0,0.0
961,0.5246081504702195,0.025403349778623376,0.5101977107180021,0.017322568556664433,0.0036999999999999997,0.004347413023856832,638.0,0.0
992,0.5230407523510971,0.021731698425492045,0.5092741935483871,0.016280926794632205,0.0036999999999999997,0.004347413023856832,638.0,0.0
1023,0.5202194357366772,0.019513249775910558,0.5095796676441837,0.015674517199553845,0.0036999999999999997,0.004347413023856832,638.0,0.0
1054,0.5178683385579937,0.020345340117057544,0.5092979127134725,0.015198702697894535,0.0036999999999999997,0.004347413023856832,638.0,0.0
1085,0.5177115987460815,0.022018705037724653,0.5087557603686637,0.016623962222388565,0.0036999999999999997,0.004347413023856832,638.0,0.0
1116,0.5163009404388715,0.024418790591004227,0.5089605734767025,0.016565620817039495,0.0036999999999999997,0.004347413023856832,638.0,0.0
1147,0.5119122257053291,0.024828958302015754,0.5076721883173496,0.016206995219053378,0.0036999999999999997,0.004347413023856832,638.0,0.0
1178,0.5136363636363637,0.02211766044907736,0.5084040747028863,0.015124498192884122,0.0036999999999999997,0.004347413023856832,638.0,0.0
1209,0.5142633228840126,0.02013291547330772,0.508354011579818,0.013714734288096731,0.0036999999999999997,0.004347413023856832,638.0,0.0
1240,0.5137931034482759,0.017309324339267386,0.5090322580645161,0.014218371906259217,0.0036999999999999997,0.004347413023856832,638.0,0.0
1271,0.5128526645768025,0.01954609627013837,0.5095987411487017,0.01377330608238307,0.0036999999999999997,0.004347413023856832,638.0,0.0
