Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,WindowSize_mean
12,0.625,0.21245914639969937,0.625,0.21245914639969937,0.0922,248.0
24,0.6166666666666667,0.27273194908074616,0.6166666666666667,0.27273194908074616,0.0922,248.0
36,0.5916666666666667,0.2638645212920976,0.5916666666666667,0.2638645212920976,0.0922,248.0
48,0.6,0.2586840510576656,0.6,0.2586840510576656,0.0922,248.0
60,0.63,0.22399294521518492,0.63,0.22399294521518492,0.0922,248.0
72,0.6527777777777778,0.19054736691904328,0.6527777777777778,0.19054736691904328,0.0922,248.0
84,0.6630952380952381,0.155021150386879,0.6630952380952381,0.155021150386879,0.0922,248.0
96,0.690625,0.13075579354772887,0.690625,0.13075579354772887,0.0922,248.0
108,0.7055555555555555,0.120473207100251,0.7055555555555555,0.120473207100251,0.0922,248.0
120,0.7133333333333334,0.11581701190634122,0.7133333333333334,0.11581701190634122,0.0922,248.0
132,0.7227272727272728,0.10589212206850808,0.7227272727272728,0.10589212206850808,0.0922,248.0
144,0.725,0.09946702964441323,0.725,0.09946702964441323,0.0922,248.0
156,0.7282051282051282,0.09736652201062096,0.7282051282051282,0.09736652201062096,0.0922,248.0
168,0.7303571428571429,0.08739398069044654,0.7303571428571429,0.08739398069044654,0.0922,248.0
180,0.7361111111111112,0.0825788894129752,0.7361111111111112,0.0825788894129752,0.0922,248.0
192,0.7364583333333333,0.07880491177820308,0.7364583333333333,0.07880491177820308,0.0922,248.0
204,0.7387254901960785,0.07430779001480332,0.7387254901960785,0.07430779001480332,0.0922,248.0
216,0.7416666666666667,0.07091381022349996,0.7416666666666667,0.07091381022349996,0.0922,248.0
228,0.7421052631578948,0.06663844688461869,0.7421052631578948,0.06663844688461869,0.0922,248.0
240,0.7391666666666666,0.06736325884319513,0.7391666666666666,0.06736325884319513,0.0922,248.0
252,0.7455645161290322,0.06250939344371839,0.7416666666666666,0.06553829025624587,0.0922,248.0
264,0.7487903225806452,0.05396635096661286,0.7424242424242424,0.06433201617604545,0.0922,248.0
276,0.7592741935483871,0.04059273301229334,0.7423913043478261,0.060830493172620785,0.0922,248.0
288,0.7701612903225806,0.03192027442752129,0.7458333333333333,0.057842585922723996,0.0922,248.0
300,0.7758064516129032,0.026420779301732485,0.7473333333333334,0.05465492195426832,0.0922,248.0
312,0.7786290322580645,0.02560475051490467,0.7506410256410256,0.05185312371252515,0.0922,248.0
324,0.780241935483871,0.024947192464073398,0.7518518518518518,0.050927484699925016,0.0922,248.0
336,0.7830645161290322,0.024475655139978566,0.7541666666666667,0.048827264810387384,0.0922,248.0
348,0.7766129032258065,0.026007283059027605,0.7540229885057471,0.04578103186584084,0.0922,248.0
360,0.7745967741935484,0.02459714142742485,0.7547222222222223,0.04454175304206557,0.0922,248.0
372,0.771774193548387,0.02202005098523914,0.753494623655914,0.042447968296036254,0.0922,248.0
384,0.771774193548387,0.024578773012177327,0.7549479166666667,0.04101872508125608,0.0922,248.0
396,0.769758064516129,0.021033980018346186,0.7527777777777778,0.03941785368699158,0.0922,248.0
408,0.7685483870967742,0.02375650655407064,0.7529411764705882,0.0376313965241432,0.0922,248.0
420,0.767741935483871,0.02648906780876345,0.7523809523809524,0.03779644730092272,0.0922,248.0
432,0.7669354838709677,0.025131173962409124,0.7532407407407408,0.03611243006982412,0.0922,248.0
444,0.7637096774193548,0.026760479279021088,0.7522522522522522,0.03352419453718634,0.0922,248.0
456,0.7616935483870968,0.027509471350610416,0.7515350877192983,0.03183057776830733,0.0922,248.0
468,0.7633064516129032,0.02627335798500203,0.7534188034188034,0.031903743998106936,0.0922,248.0
480,0.7629032258064516,0.024986989330370406,0.7533333333333333,0.03102853624856313,0.0922,248.0
492,0.7661290322580645,0.02907702641503214,0.7528455284552845,0.031109293356903548,0.0922,248.0
504,0.764516129032258,0.034853060233038566,0.7529761904761905,0.031038888968934707,0.0922,248.0
516,0.7649193548387097,0.029204115990671964,0.7532945736434108,0.03231330464589872,0.0922,248.0
528,0.7673387096774194,0.030770471022123498,0.7541666666666667,0.03178960958591239,0.0922,248.0
540,0.7637096774193548,0.029825386931785255,0.7542592592592593,0.03081539351308457,0.0922,248.0
552,0.760483870967742,0.023140149695330448,0.7536231884057971,0.02864381938558314,0.0922,248.0
564,0.7580645161290323,0.022085586996176028,0.7539007092198582,0.027718613114699028,0.0922,248.0
576,0.7544354838709677,0.02809429166552817,0.7538194444444445,0.026955419681499313,0.0922,248.0
588,0.7491935483870968,0.023030591387746102,0.7523809523809524,0.026410176862518234,0.0922,248.0
600,0.7532258064516129,0.020718117062363085,0.7536666666666667,0.02469317894520173,0.0922,248.0
612,0.7516129032258064,0.02314014969533045,0.75359477124183,0.025158446730016704,0.0922,248.0
624,0.7568548387096774,0.022414422757560136,0.7544871794871795,0.02511024708619244,0.0922,248.0
636,0.7592741935483871,0.021925499783497667,0.7556603773584906,0.02495111227170338,0.0922,248.0
648,0.7600806451612903,0.02487467140231416,0.7561728395061728,0.025294837146387358,0.0922,248.0
660,0.7584677419354839,0.028730133463871838,0.7557575757575757,0.02449156490206175,0.0922,248.0
672,0.7637096774193548,0.03181823812672104,0.7568452380952382,0.025833683829578027,0.0922,248.0
684,0.7673387096774194,0.027483190502623413,0.758187134502924,0.02531487618826604,0.0922,248.0
696,0.7705645161290322,0.022845508829379496,0.7583333333333333,0.02472674758660928,0.0922,248.0
