Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,WindowSize_mean
190,0.6631578947368422,0.046017112451242126,0.6631578947368422,0.046017112451242126,0.049,1000.0
380,0.6921052631578947,0.02514959857338853,0.6921052631578947,0.02514959857338853,0.049,1000.0
570,0.7024561403508772,0.02036230102165808,0.7024561403508772,0.02036230102165808,0.049,1000.0
760,0.7092105263157895,0.014704433872140515,0.7092105263157895,0.014704433872140515,0.049,1000.0
950,0.710421052631579,0.010566589622539266,0.710421052631579,0.010566589622539266,0.049,1000.0
1140,0.7211,0.009723396754449793,0.7103508771929825,0.011825307557973645,0.049,1000.0
1330,0.7179,0.014348441649802188,0.7109774436090225,0.012360743707402666,0.049,1000.0
1520,0.7201,0.01629212488699168,0.7128289473684211,0.011794291060986714,0.049,1000.0
1710,0.7192000000000001,0.01492053022590761,0.7140350877192982,0.009648630542506505,0.049,1000.0
1900,0.7181,0.013876038499674361,0.7139473684210527,0.009696058097417795,0.049,1000.0
2090,0.7219,0.014208369990177553,0.715598086124402,0.009559271643606235,0.049,1000.0
2280,0.728,0.013207741837439306,0.7182456140350877,0.009877243186781862,0.049,1000.0
2470,0.7302,0.01234503948960879,0.7188259109311741,0.010547488999993773,0.049,1000.0
2660,0.7314,0.010405126941400882,0.7199624060150376,0.009657175300909432,0.049,1000.0
2850,0.7342,0.012691204303243515,0.7212280701754386,0.00976065262119644,0.049,1000.0
3040,0.7337,0.013711714375347506,0.7215789473684211,0.009847931946331425,0.049,1000.0
3230,0.7278,0.016850980848471586,0.7206501547987616,0.010407318233853666,0.049,1000.0
3420,0.723,0.013174048563579677,0.720233918128655,0.010008944622054946,0.049,1000.0
3610,0.7229,0.01635338904733003,0.7205817174515236,0.01026887902017588,0.049,1000.0
3800,0.7197,0.015762473015220536,0.7207105263157895,0.010359088328033346,0.049,1000.0
3990,0.719,0.016990193249832888,0.7207518796992481,0.010082541986234957,0.049,1000.0
4180,0.7257,0.014063743772157161,0.721842105263158,0.00957937409857706,0.049,1000.0
4370,0.729,0.015979153085609172,0.7222196796338672,0.009944482044601476,0.049,1000.0
4560,0.7302,0.013774372338997318,0.7225219298245614,0.009535509808081773,0.049,1000.0
4750,0.7295999999999999,0.01365609347100735,0.7225894736842106,0.008798584065834569,0.049,1000.0
4940,0.7285999999999999,0.01304010906566523,0.7223076923076923,0.009091951268523362,0.049,1000.0
5130,0.7295,0.014645818515876822,0.7230994152046784,0.008592367154321049,0.049,1000.0
5320,0.735,0.00942809041582065,0.7241165413533834,0.007925532687395048,0.049,1000.0
5510,0.7333999999999999,0.011796421302901825,0.7244464609800363,0.007893311231332457,0.049,1000.0
5700,0.7363999999999999,0.010976743091139976,0.7247192982456141,0.007683974646348006,0.049,1000.0
5890,0.7372,0.009986657765906147,0.7250933786078099,0.007495028574279911,0.049,1000.0
6080,0.7365,0.011247221879201989,0.7249506578947369,0.007258842323557529,0.049,1000.0
6270,0.7314,0.013005981529879073,0.7251355661881977,0.007247064166300292,0.049,1000.0
6460,0.7274999999999999,0.011937336386313337,0.7248297213622291,0.006816303516505711,0.049,1000.0
6650,0.7224999999999999,0.012258783698955566,0.7243458646616541,0.006637185838349677,0.049,1000.0
6840,0.724,0.015470401847829744,0.7247807017543859,0.0065882361687393046,0.049,1000.0
7030,0.7211,0.01797807306446141,0.7246372688477952,0.006421932050747663,0.049,1000.0
7220,0.7243999999999999,0.01919606441145916,0.7249168975069252,0.006991510856349312,0.049,1000.0
7410,0.7291,0.01557383846212759,0.7255870445344129,0.007021060977747468,0.049,1000.0
7600,0.7365,0.01618813008211745,0.7257631578947368,0.006449844374806138,0.049,1000.0
7790,0.7337,0.018475509314886132,0.7258408215661104,0.006816647551488821,0.049,1000.0
7980,0.7349,0.017304142086024776,0.7257894736842105,0.006410413764635999,0.049,1000.0
8170,0.7306999999999999,0.014530045499661132,0.725703794369645,0.0061218547290765105,0.049,1000.0
8360,0.7259,0.014790762883187179,0.725334928229665,0.005938124824793941,0.049,1000.0
8550,0.722,0.01880898130622119,0.7252280701754386,0.005972182754571279,0.049,1000.0
8740,0.7183999999999999,0.023291390874932507,0.7248970251716247,0.005913412260149168,0.049,1000.0
8930,0.7129,0.025692411330974767,0.7244456886898096,0.005966787697446058,0.049,1000.0
9120,0.7159,0.028516856613433252,0.7244627192982456,0.005759670338594758,0.049,1000.0
9310,0.72,0.024823823682547846,0.7248549946294307,0.0059058248943607275,0.049,1000.0
9500,0.7249,0.02395110760602848,0.725221052631579,0.005948832816660645,0.049,1000.0
9690,0.7278,0.017060676031935753,0.7252837977296182,0.0057107687566417716,0.049,1000.0
9880,0.7336,0.01710230653709875,0.7254655870445343,0.00596187354281934,0.049,1000.0
10070,0.7331,0.011551334699216922,0.7254617676266137,0.005818960103985685,0.049,1000.0
10260,0.7312,0.014061768499493005,0.7254970760233919,0.00574161494373615,0.049,1000.0
10450,0.7314,0.01361535081361395,0.725578947368421,0.005637194870780747,0.049,1000.0
10640,0.7289,0.009421606374003685,0.7256672932330827,0.0051362110765830644,0.049,1000.0
10830,0.7303,0.008969702088450673,0.7259187442289935,0.005271709586076933,0.049,1000.0
11020,0.7279,0.009048634028281743,0.7257441016333939,0.004964374185200819,0.049,1000.0
11210,0.7327999999999999,0.009964381008817816,0.7261016949152542,0.005169540913073107,0.049,1000.0
11400,0.7316,0.011805836597961947,0.7260701754385965,0.005106304697384286,0.049,1000.0
11590,0.7323999999999999,0.012615686884016897,0.7262208800690251,0.004990153486325559,0.049,1000.0
11780,0.7274999999999999,0.01586925749155688,0.726044142614601,0.0048135413777249175,0.049,1000.0
11970,0.7226999999999999,0.015427608729518373,0.7257142857142858,0.005018530399406045,0.049,1000.0
12160,0.7231,0.018266240870949746,0.725797697368421,0.005318554692037669,0.049,1000.0
12350,0.7218,0.021765415992655246,0.7257651821862348,0.005584214373115717,0.049,1000.0
12540,0.7199,0.024941932563456233,0.7257416267942584,0.005694894187511858,0.049,1000.0
12730,0.7221,0.02308173881376068,0.7257344854673998,0.00604560848219073,0.049,1000.0
12920,0.7226,0.020342620829731428,0.7256501547987616,0.0059031596604755925,0.049,1000.0
13110,0.7282,0.015382529773162257,0.7258276125095346,0.005851180307704741,0.049,1000.0
13300,0.7245,0.015572411502397437,0.7256315789473684,0.006019051501170081,0.049,1000.0
13490,0.7247999999999999,0.02007652028282459,0.7255819125277985,0.006209302430876466,0.049,1000.0
13680,0.7277,0.015606622525923628,0.7258991228070175,0.006264699966809966,0.049,1000.0
13870,0.7291,0.015680490355144447,0.7258399423215574,0.006264486965614705,0.049,1000.0
14060,0.7239,0.016162026825590647,0.7257752489331437,0.0062412823280715065,0.049,1000.0
14250,0.7271,0.014255213471257154,0.7258245614035088,0.006106024912707327,0.049,1000.0
14440,0.7278,0.01846799032560575,0.725803324099723,0.006431062115384108,0.049,1000.0
14630,0.7231,0.02058829225015464,0.7257416267942584,0.006321891911000882,0.049,1000.0
14820,0.7258,0.02114395106565155,0.7257287449392712,0.006352188636348761,0.049,1000.0
15010,0.7224,0.024802329639684144,0.7254896735509659,0.006660833373013126,0.049,1000.0
15200,0.7205999999999999,0.021140797840510518,0.7254605263157894,0.0067269178317360045,0.049,1000.0
15390,0.7218,0.021049148834731232,0.725471085120208,0.006913897797648423,0.049,1000.0
15580,0.7226,0.015042162965034878,0.7255070603337612,0.006681818167069617,0.049,1000.0
15770,0.7234,0.0171412433102801,0.7255548509828789,0.006702186248923411,0.049,1000.0
15960,0.7213,0.015041054927541956,0.7253571428571428,0.00660697045917652,0.049,1000.0
16150,0.7303,0.013367040726270629,0.7255913312693498,0.006477426710458889,0.049,1000.0
16340,0.7285,0.011825114516711182,0.725734394124847,0.0064077735106970336,0.049,1000.0
16530,0.7242,0.01507610323952743,0.7253599516031458,0.006376641390732245,0.049,1000.0
16720,0.7201,0.012948187346325968,0.7252332535885168,0.006431732768625122,0.049,1000.0
16910,0.7226999999999999,0.013140691678057826,0.7252513305736251,0.006434999912412958,0.049,1000.0
17100,0.7188,0.01174544829095747,0.7252046783625732,0.006354058247673486,0.049,1000.0
17290,0.7162,0.017164562977897858,0.725106998264893,0.006378363879782496,0.049,1000.0
17480,0.7202,0.018831415831589038,0.7251201372997712,0.006575793250041156,0.049,1000.0
17670,0.7218,0.022255086809286742,0.7251160158460668,0.006636332465394068,0.049,1000.0
17860,0.7221,0.019575778684668227,0.7250839865621501,0.006716332293933046,0.049,1000.0
18050,0.7202,0.023015936507848944,0.7249806094182826,0.006713511646322572,0.049,1000.0
18240,0.7219,0.021671537913945004,0.7249451754385965,0.00675512364329494,0.049,1000.0
18430,0.7242,0.01706067603193572,0.7250298426478567,0.00647591261234245,0.049,1000.0
18620,0.7271,0.01524212000419307,0.725204081632653,0.006399774409200182,0.049,1000.0
18810,0.7281,0.018162537757091615,0.7252791068580542,0.006430197271961596,0.049,1000.0
19000,0.7311,0.012948187346325978,0.7252631578947368,0.006414866159832883,0.049,1000.0
19020,0.7306999999999999,0.011333823518811124,0.7252891692954784,0.0064556347881017185,0.049,1000.0
