Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,WindowSize_mean
10,0.41,0.16633299933166198,0.41,0.16633299933166198,0.1543,70.0
20,0.48,0.12952906151816965,0.48,0.12952906151816965,0.1543,70.0
30,0.5,0.11967032904743342,0.5,0.11967032904743342,0.1543,70.0
40,0.49000000000000005,0.13186693629901655,0.49000000000000005,0.13186693629901655,0.1543,70.0
50,0.506,0.11315672514015436,0.506,0.11315672514015436,0.1543,70.0
60,0.5583333333333333,0.10489559771388444,0.5583333333333333,0.10489559771388444,0.1543,70.0
70,0.582857142857143,0.09375028344628354,0.582857142857143,0.09375028344628354,0.1543,70.0
80,0.6171428571428572,0.09277774383205756,0.5912499999999999,0.08820155264443413,0.1543,70.0
90,0.6342857142857142,0.10588146369285557,0.6,0.09785070232313266,0.1543,70.0
100,0.6542857142857142,0.10164185043394865,0.608,0.09874771446018948,0.1543,70.0
110,0.6942857142857143,0.08086830367753821,0.62,0.0808358538131935,0.1543,70.0
120,0.7242857142857143,0.07160296171935995,0.6333333333333333,0.07443200559430145,0.1543,70.0
130,0.7228571428571429,0.06105645876123663,0.6469230769230769,0.0630633714856942,0.1543,70.0
140,0.7171428571428572,0.0507539527408542,0.65,0.06263307827602814,0.1543,70.0
150,0.7314285714285714,0.0542104741743151,0.6566666666666666,0.05906681715556449,0.1543,70.0
160,0.7442857142857143,0.06077727824623614,0.663125,0.054839570313982434,0.1543,70.0
170,0.74,0.07056622305844842,0.6623529411764706,0.0528466840091702,0.1543,70.0
180,0.7342857142857143,0.05311178473751882,0.6644444444444444,0.044690675937772935,0.1543,70.0
190,0.7228571428571429,0.0556144812215483,0.6663157894736842,0.0452889903165265,0.1543,70.0
200,0.7071428571428571,0.06842908506285673,0.6679999999999999,0.0447337804249888,0.1543,70.0
210,0.71,0.07032480523465756,0.67,0.042830679660512114,0.1543,70.0
220,0.7071428571428571,0.05604096331399912,0.6727272727272727,0.0394521714130047,0.1543,70.0
230,0.6985714285714286,0.06077727824623612,0.6739130434782609,0.03472216971220559,0.1543,70.0
240,0.7057142857142857,0.0756528651742305,0.675,0.0325130553075545,0.1543,70.0
250,0.7171428571428572,0.07523206726907242,0.6792,0.031709795191882106,0.1543,70.0
260,0.7171428571428572,0.08749473583128269,0.6799999999999999,0.030490187684502092,0.1543,70.0
270,0.7142857142857143,0.09085135251589956,0.6799999999999999,0.031822170111306,0.1543,70.0
280,0.7185714285714286,0.09429292901689412,0.6821428571428572,0.03388154635894695,0.1543,70.0
290,0.7042857142857143,0.07998015626907337,0.6803448275862068,0.03259385869738819,0.1543,70.0
300,0.71,0.08026317256842208,0.6823333333333333,0.03464279805082327,0.1543,70.0
310,0.72,0.07743038713972512,0.6851612903225807,0.03258614524709818,0.1543,70.0
320,0.7028571428571428,0.0749300505248417,0.684375,0.03159531435021481,0.1543,70.0
330,0.6957142857142857,0.0805451944232007,0.6833333333333333,0.0325512788774182,0.1543,70.0
340,0.6971428571428572,0.09129951208538564,0.6835294117647058,0.033425478176251,0.1543,70.0
350,0.6957142857142857,0.08935394218570877,0.6848571428571428,0.03520075241413939,0.1543,70.0
351,0.6957142857142857,0.09036333814008088,0.6851851851851852,0.035590369803311504,0.1543,70.0
