Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,WindowSize_mean
10,0.55,0.12692955176439844,0.55,0.12692955176439844,0.0166,200.0
20,0.5650000000000001,0.08834905520465713,0.5650000000000001,0.08834905520465713,0.0166,200.0
30,0.55,0.10092167846991633,0.55,0.10092167846991633,0.0166,200.0
40,0.5625,0.14105259066508963,0.5625,0.14105259066508963,0.0166,200.0
50,0.562,0.1266491215919005,0.562,0.1266491215919005,0.0166,200.0
60,0.5650000000000001,0.09475439336372952,0.5650000000000001,0.09475439336372952,0.0166,200.0
70,0.5685714285714286,0.0895440706555669,0.5685714285714286,0.0895440706555669,0.0166,200.0
80,0.58,0.09151502608861564,0.58,0.09151502608861564,0.0166,200.0
90,0.5844444444444444,0.09060079911952981,0.5844444444444444,0.09060079911952981,0.0166,200.0
100,0.5890000000000001,0.08748968193132517,0.5890000000000001,0.08748968193132517,0.0166,200.0
110,0.5872727272727273,0.08200875672744738,0.5872727272727273,0.08200875672744738,0.0166,200.0
120,0.5916666666666667,0.07443200559430146,0.5916666666666667,0.07443200559430146,0.0166,200.0
130,0.5984615384615385,0.07038916897137842,0.5984615384615385,0.07038916897137842,0.0166,200.0
140,0.6028571428571429,0.06513547716481034,0.6028571428571429,0.06513547716481034,0.0166,200.0
150,0.6053333333333334,0.06635482622208395,0.6053333333333334,0.06635482622208395,0.0166,200.0
160,0.60625,0.05863019699779288,0.60625,0.05863019699779288,0.0166,200.0
170,0.6047058823529412,0.05654406983857843,0.6047058823529412,0.05654406983857843,0.0166,200.0
180,0.605,0.04803762242996917,0.605,0.04803762242996917,0.0166,200.0
190,0.608421052631579,0.0471535085679504,0.608421052631579,0.0471535085679504,0.0166,200.0
200,0.6125,0.04709623716981599,0.6125,0.04709623716981599,0.0166,200.0
210,0.6155,0.04716696112982289,0.6123809523809524,0.04736439848014795,0.0166,200.0
220,0.6205,0.046454876553011705,0.6154545454545455,0.047393009368539046,0.0166,200.0
230,0.6285000000000001,0.05039014453905314,0.6182608695652174,0.0480582856932758,0.0166,200.0
240,0.629,0.04695151163109072,0.6179166666666667,0.04811452707914086,0.0166,200.0
250,0.633,0.045350486950711644,0.6188,0.04513879829050735,0.0166,200.0
260,0.637,0.049227363664260296,0.6203846153846154,0.04481864984686607,0.0166,200.0
270,0.6405000000000001,0.050905686213711825,0.6218518518518519,0.0458106212172296,0.0166,200.0
280,0.6365000000000001,0.05260175324496745,0.6203571428571428,0.045364797504317246,0.0166,200.0
290,0.6375,0.05127540020971719,0.6210344827586207,0.04363125127692864,0.0166,200.0
300,0.6375,0.051383633364893294,0.6213333333333333,0.045384502712046464,0.0166,200.0
310,0.6435000000000001,0.04927530370840507,0.6235483870967742,0.046648576841690104,0.0166,200.0
320,0.6455,0.046454876553011656,0.6253124999999999,0.04481467432350953,0.0166,200.0
330,0.6395,0.05085108979494274,0.6233333333333333,0.04598012639459499,0.0166,200.0
340,0.643,0.048143304599682156,0.6264705882352941,0.04268929619034751,0.0166,200.0
350,0.641,0.048694056219533696,0.6257142857142857,0.04183977645045486,0.0166,200.0
360,0.642,0.05692099788303082,0.6261111111111111,0.044196841156077936,0.0166,200.0
370,0.6415,0.06285123529237734,0.6245945945945945,0.04569708260374645,0.0166,200.0
380,0.645,0.0626276474268531,0.6260526315789473,0.04642414889357112,0.0166,200.0
390,0.639,0.06624030327359452,0.6241025641025642,0.04964921879126993,0.0166,200.0
400,0.6355000000000001,0.0663931890750516,0.624,0.04983584163141135,0.0166,200.0
410,0.6375,0.06848560270434784,0.6246341463414634,0.04908374570202364,0.0166,200.0
420,0.634,0.06560826506199081,0.6242857142857143,0.04791968589521737,0.0166,200.0
430,0.629,0.0654811253551569,0.6232558139534883,0.04696164722747584,0.0166,200.0
440,0.6265000000000001,0.05431645954752366,0.6218181818181818,0.04409845816869145,0.0166,200.0
450,0.6305,0.0563939516063361,0.624,0.04374511534557978,0.0166,200.0
460,0.631,0.049035134795822125,0.625,0.04191952262146593,0.0166,200.0
470,0.6305,0.04850257725111114,0.625531914893617,0.042041844922777134,0.0166,200.0
480,0.6275,0.054530827163276265,0.6233333333333333,0.04354338336151547,0.0166,200.0
490,0.6305,0.05584950014697233,0.6248979591836734,0.04340754439557686,0.0166,200.0
500,0.6315,0.053854227111506996,0.6254,0.04356400144869873,0.0166,200.0
510,0.6255,0.04991381460967383,0.624313725490196,0.04256101554741564,0.0166,200.0
520,0.6239999999999999,0.051950831455222085,0.6248076923076923,0.04389457889696341,0.0166,200.0
530,0.6265,0.051588650776007806,0.6245283018867924,0.045959310456465674,0.0166,200.0
540,0.6184999999999999,0.05691367732510931,0.6235185185185185,0.046547057508709376,0.0166,200.0
550,0.62,0.05934831271588286,0.6236363636363637,0.04719496323377402,0.0166,200.0
560,0.617,0.05628301500255448,0.6228571428571429,0.046632640656552725,0.0166,200.0
570,0.62,0.05816642788871716,0.622982456140351,0.047252402862498766,0.0166,200.0
580,0.622,0.05543765266795961,0.6246551724137931,0.04597018627501236,0.0166,200.0
590,0.624,0.053530884128282004,0.6240677966101694,0.04710522915973685,0.0166,200.0
600,0.625,0.05066228051190218,0.6243333333333333,0.04639604069953159,0.0166,200.0
610,0.6144999999999999,0.052570059074639734,0.6213114754098361,0.0447086714078312,0.0166,200.0
620,0.6115,0.06209535677756697,0.6201612903225806,0.04530347560950312,0.0166,200.0
630,0.613,0.06884765791223403,0.62,0.045694195075751565,0.0166,200.0
640,0.619,0.06907323006137119,0.6209374999999999,0.04467766500165376,0.0166,200.0
650,0.6115,0.0688416056369015,0.6201538461538462,0.04345650829373547,0.0166,200.0
660,0.6165,0.06276278090290986,0.6224242424242424,0.042698727241333466,0.0166,200.0
670,0.616,0.058252324703254,0.6226865671641791,0.04208496499472183,0.0166,200.0
680,0.6214999999999999,0.05275993850556606,0.6227941176470588,0.0425554007142457,0.0166,200.0
690,0.614,0.05300943312279429,0.6217391304347826,0.04265457015390169,0.0166,200.0
700,0.612,0.05138093031466051,0.6215714285714286,0.04234321487328268,0.0166,200.0
710,0.615,0.054822947344661775,0.6216901408450705,0.04180882315995208,0.0166,200.0
720,0.6144999999999999,0.05818791397990939,0.6219444444444444,0.0422175517234879,0.0166,200.0
730,0.619,0.05877452206904317,0.623013698630137,0.041878892810315156,0.0166,200.0
740,0.6245,0.06084817170630519,0.6237837837837839,0.04177402774114608,0.0166,200.0
750,0.628,0.06438598881399238,0.6248,0.04116908824786496,0.0166,200.0
760,0.631,0.0611827862501646,0.625,0.040739924630642514,0.0166,200.0
770,0.6365000000000001,0.06532185273279105,0.6264935064935064,0.04116971880999186,0.0166,200.0
780,0.632,0.06369196704975182,0.6265384615384615,0.042050283151223944,0.0166,200.0
790,0.638,0.060147965699413136,0.6275949367088607,0.04149977257684152,0.0166,200.0
800,0.638,0.06285786435372359,0.62775,0.0422081482391466,0.0166,200.0
810,0.646,0.056901474302321745,0.6274074074074074,0.04124598381519919,0.0166,200.0
820,0.6559999999999999,0.051142502437361785,0.6289024390243902,0.04145165623167866,0.0166,200.0
830,0.6595,0.0498581320682327,0.6295180722891567,0.04179891433432686,0.0166,200.0
840,0.66,0.04307615994440031,0.6302380952380953,0.04116363011742822,0.0166,200.0
850,0.664,0.04060651288757616,0.6304705882352941,0.04058946668587686,0.0166,200.0
860,0.6545,0.0441241934140948,0.6298837209302326,0.04112200347163377,0.0166,200.0
870,0.655,0.04824704942043378,0.6301149425287356,0.04081422008034542,0.0166,200.0
880,0.6565,0.04242968038741014,0.6304545454545455,0.03994658968608221,0.0166,200.0
890,0.6625,0.03853209340565629,0.6308988764044944,0.03887290437651111,0.0166,200.0
900,0.6645,0.042193338073418386,0.6311111111111111,0.03826483412827238,0.0166,200.0
910,0.663,0.037579545263643384,0.6307692307692307,0.037222317847502524,0.0166,200.0
920,0.6605,0.04567092437572652,0.6303260869565218,0.03687989356064249,0.0166,200.0
