Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,BestLR_std,WindowSize_mean,WindowSize_std
190,0.6563157894736842,0.023015243787519457,0.6563157894736842,0.023015243787519457,0.001,0.0,1000.0,0.0
380,0.6513157894736843,0.019935645925199134,0.6513157894736843,0.019935645925199134,0.001,0.0,1000.0,0.0
570,0.6457894736842105,0.018203016701572337,0.6457894736842105,0.018203016701572337,0.001,0.0,1000.0,0.0
760,0.6510526315789473,0.01534210275545904,0.6510526315789473,0.01534210275545904,0.001,0.0,1000.0,0.0
950,0.649578947368421,0.013484370762020968,0.649578947368421,0.013484370762020968,0.001,0.0,1000.0,0.0
1140,0.6475000000000001,0.009395625459636929,0.6493859649122807,0.008917409615342523,0.001,0.0,1000.0,0.0
1330,0.6465,0.011825114516711184,0.647593984962406,0.008725620690202718,0.001,0.0,1000.0,0.0
1520,0.6488,0.015039208016972762,0.647828947368421,0.009743606390709538,0.001,0.0,1000.0,0.0
1710,0.6458,0.01462721967960952,0.6478947368421053,0.009002598504092673,0.001,0.0,1000.0,0.0
1900,0.6434,0.012642081403875816,0.6462631578947369,0.008717197671362767,0.001,0.0,1000.0,0.0
2090,0.6438,0.00748034461475912,0.6470334928229665,0.006911810386374357,0.001,0.0,1000.0,0.0
2280,0.6486000000000001,0.010553567064162606,0.6481140350877193,0.007405948481546662,0.001,0.0,1000.0,0.0
2470,0.6492,0.010982814858779253,0.6477732793522267,0.008955821874783835,0.001,0.0,1000.0,0.0
2660,0.6504000000000001,0.013401492454200794,0.6484210526315789,0.009108819042863136,0.001,0.0,1000.0,0.0
2850,0.6523000000000001,0.015018877010837652,0.6484210526315789,0.008794512840752038,0.001,0.0,1000.0,0.0
3040,0.6496999999999999,0.017075323325391748,0.6479605263157895,0.008387692052194697,0.001,0.0,1000.0,0.0
3230,0.6471,0.020496341136895645,0.6477399380804953,0.008986983242720908,0.001,0.0,1000.0,0.0
3420,0.6451,0.019081404560461493,0.6470175438596492,0.008865431927082086,0.001,0.0,1000.0,0.0
3610,0.6432,0.020318573878214122,0.646398891966759,0.009401293677635866,0.001,0.0,1000.0,0.0
3800,0.6397999999999999,0.015215489184088419,0.6463421052631579,0.009309369380580067,0.001,0.0,1000.0,0.0
3990,0.6402,0.01645059944871987,0.6461152882205514,0.008282903631041241,0.001,0.0,1000.0,0.0
4180,0.6446,0.014863826335548112,0.6467703349282297,0.007866291609401124,0.001,0.0,1000.0,0.0
4370,0.6481,0.019393297811357426,0.6473455377574371,0.008205043322138063,0.001,0.0,1000.0,0.0
4560,0.6499,0.019081404560461496,0.6474342105263158,0.007384886284350117,0.001,0.0,1000.0,0.0
