Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,BestLR_std,WindowSize_mean,WindowSize_std
10,0.65,0.07071067811865474,0.65,0.07071067811865474,0.001,0.0,200.0,0.0
20,0.6900000000000001,0.07745966692414834,0.6900000000000001,0.07745966692414834,0.001,0.0,200.0,0.0
30,0.6966666666666667,0.08232726023485648,0.6966666666666667,0.08232726023485648,0.001,0.0,200.0,0.0
40,0.7150000000000001,0.051639777949432204,0.7150000000000001,0.051639777949432204,0.001,0.0,200.0,0.0
50,0.71,0.05354126134736339,0.71,0.05354126134736339,0.001,0.0,200.0,0.0
60,0.7016666666666667,0.048080436718708444,0.7016666666666667,0.048080436718708444,0.001,0.0,200.0,0.0
70,0.6957142857142857,0.04043415183876912,0.6957142857142857,0.04043415183876912,0.001,0.0,200.0,0.0
80,0.7,0.043301270189221946,0.7,0.043301270189221946,0.001,0.0,200.0,0.0
90,0.6955555555555556,0.03482269414383156,0.6955555555555556,0.03482269414383156,0.001,0.0,200.0,0.0
100,0.696,0.030983866769659328,0.696,0.030983866769659328,0.001,0.0,200.0,0.0
110,0.6945454545454546,0.03460388466332168,0.6945454545454546,0.03460388466332168,0.001,0.0,200.0,0.0
120,0.6925,0.03797538188918752,0.6925,0.03797538188918752,0.001,0.0,200.0,0.0
130,0.6938461538461539,0.04099357721376687,0.6938461538461539,0.04099357721376687,0.001,0.0,200.0,0.0
140,0.6928571428571428,0.039982989580349224,0.6928571428571428,0.039982989580349224,0.001,0.0,200.0,0.0
150,0.6933333333333334,0.037973349979189046,0.6933333333333334,0.037973349979189046,0.001,0.0,200.0,0.0
160,0.693125,0.03466731770222013,0.693125,0.03466731770222013,0.001,0.0,200.0,0.0
170,0.693529411764706,0.029274188039154714,0.693529411764706,0.029274188039154714,0.001,0.0,200.0,0.0
180,0.6966666666666667,0.02965276874258977,0.6966666666666667,0.02965276874258977,0.001,0.0,200.0,0.0
190,0.7042105263157895,0.02848379472645951,0.7042105263157895,0.02848379472645951,0.001,0.0,200.0,0.0
200,0.7055,0.027023652191696373,0.7055,0.027023652191696373,0.001,0.0,200.0,0.0
210,0.7065,0.027693761832666287,0.7038095238095238,0.02682492720543189,0.001,0.0,200.0,0.0
220,0.705,0.026977356760397746,0.7036363636363636,0.02551579931517685,0.001,0.0,200.0,0.0
230,0.7045,0.034836921665254955,0.7034782608695652,0.030524367807306114,0.001,0.0,200.0,0.0
240,0.7015,0.029064105391740876,0.70375,0.0262386071690713,0.001,0.0,200.0,0.0
250,0.697,0.03376388603226825,0.6996,0.026829502832184972,0.001,0.0,200.0,0.0
260,0.6990000000000001,0.034785054261852154,0.6996153846153846,0.026364785351683954,0.001,0.0,200.0,0.0
270,0.7025,0.03146867931416533,0.7007407407407407,0.02474069145654391,0.001,0.0,200.0,0.0
280,0.6980000000000001,0.03622460796505908,0.6985714285714286,0.02598403486811105,0.001,0.0,200.0,0.0
290,0.6995,0.03295198527150272,0.6982758620689655,0.026623528326207985,0.001,0.0,200.0,0.0
300,0.7,0.03590109871423,0.6986666666666667,0.026396782445154005,0.001,0.0,200.0,0.0
310,0.7030000000000001,0.03038640046687551,0.7,0.024330555911795185,0.001,0.0,200.0,0.0
320,0.7070000000000001,0.02917380864938807,0.7015625,0.021360517348343634,0.001,0.0,200.0,0.0
330,0.7045,0.033536878540231255,0.7003030303030303,0.02309798666686002,0.001,0.0,200.0,0.0
340,0.709,0.03695342413844155,0.7023529411764706,0.023602826644398663,0.001,0.0,200.0,0.0
350,0.708,0.03867241336606182,0.7017142857142857,0.024288515244640107,0.001,0.0,200.0,0.0
360,0.711,0.03791804026815968,0.7030555555555555,0.02329398504698152,0.001,0.0,200.0,0.0
