Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,WindowSize_mean
23,0.8391304347826086,0.04605869154223389,0.8391304347826086,0.04605869154223389,0.15739999999999998,471.0
46,0.8217391304347826,0.046737726077093034,0.8217391304347826,0.046737726077093034,0.15739999999999998,471.0
69,0.8376811594202899,0.026283034799488764,0.8376811594202899,0.026283034799488764,0.15739999999999998,471.0
92,0.8413043478260869,0.02907594586628822,0.8413043478260869,0.02907594586628822,0.15739999999999998,471.0
115,0.8478260869565217,0.023989775880067857,0.8478260869565217,0.023989775880067857,0.15739999999999998,471.0
138,0.8456521739130436,0.031130383804538496,0.8456521739130436,0.031130383804538496,0.15739999999999998,471.0
161,0.8453416149068322,0.02753701021643181,0.8453416149068322,0.02753701021643181,0.15739999999999998,471.0
184,0.8445652173913043,0.027617157971245615,0.8445652173913043,0.027617157971245615,0.15739999999999998,471.0
207,0.8415458937198068,0.029234926165308116,0.8415458937198068,0.029234926165308116,0.15739999999999998,471.0
230,0.842608695652174,0.02397225869928735,0.842608695652174,0.02397225869928735,0.15739999999999998,471.0
253,0.8407114624505929,0.02197144997579014,0.8407114624505929,0.02197144997579014,0.15739999999999998,471.0
276,0.8394927536231884,0.021267701016727415,0.8394927536231884,0.021267701016727415,0.15739999999999998,471.0
299,0.8387959866220737,0.0182368829847746,0.8387959866220737,0.0182368829847746,0.15739999999999998,471.0
322,0.8366459627329192,0.020817493946582923,0.8366459627329192,0.020817493946582923,0.15739999999999998,471.0
345,0.8385507246376811,0.019422452832174978,0.8385507246376811,0.019422452832174978,0.15739999999999998,471.0
368,0.8372282608695653,0.020028155066783394,0.8372282608695653,0.020028155066783394,0.15739999999999998,471.0
391,0.8368286445012787,0.020735574409934617,0.8368286445012787,0.020735574409934617,0.15739999999999998,471.0
414,0.8367149758454107,0.0229772096383085,0.8367149758454107,0.0229772096383085,0.15739999999999998,471.0
437,0.837070938215103,0.022154685730658173,0.837070938215103,0.022154685730658173,0.15739999999999998,471.0
460,0.8371739130434783,0.02126166482414554,0.8371739130434783,0.02126166482414554,0.15739999999999998,471.0
483,0.8388535031847134,0.020716811266325363,0.8376811594202899,0.019911209884735177,0.15739999999999998,471.0
