Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,WindowSize_mean
65,0.7415384615384616,0.13756595453624695,0.7415384615384616,0.13756595453624695,0.5,1000.0
130,0.7984615384615384,0.07621900001431478,0.7984615384615384,0.07621900001431478,0.5,1000.0
195,0.8102564102564103,0.058019017943511594,0.8102564102564103,0.058019017943511594,0.5,1000.0
260,0.8165384615384615,0.03786069139176836,0.8165384615384615,0.03786069139176836,0.5,1000.0
325,0.826153846153846,0.03008644132076438,0.826153846153846,0.03008644132076438,0.5,1000.0
390,0.826923076923077,0.025476681300493808,0.826923076923077,0.025476681300493808,0.5,1000.0
455,0.8290109890109891,0.023484396079294152,0.8290109890109891,0.023484396079294152,0.5,1000.0
520,0.8288461538461538,0.022627387941952314,0.8288461538461538,0.022627387941952314,0.5,1000.0
585,0.8304273504273505,0.021286455910976772,0.8304273504273505,0.021286455910976772,0.5,1000.0
650,0.8343076923076923,0.01988857852023508,0.8343076923076923,0.01988857852023508,0.5,1000.0
715,0.8334265734265734,0.02011102571979628,0.8334265734265734,0.02011102571979628,0.5,1000.0
780,0.8358974358974359,0.018745053161932753,0.8358974358974359,0.018745053161932753,0.5,1000.0
845,0.8364497041420119,0.016060605159762646,0.8364497041420119,0.016060605159762646,0.5,1000.0
910,0.8384615384615385,0.014299795821203784,0.8384615384615385,0.014299795821203784,0.5,1000.0
975,0.8387692307692308,0.014527299915583592,0.8387692307692308,0.014527299915583592,0.5,1000.0
1040,0.8452999999999999,0.013507611023254843,0.8393269230769231,0.015867488852945727,0.5,1000.0
1105,0.8458,0.010347302385968368,0.8400000000000001,0.013716702804207392,0.5,1000.0
1170,0.8462,0.01053881713792714,0.8403418803418804,0.013097978815448101,0.5,1000.0
1235,0.8468,0.009953223933312612,0.8413765182186236,0.012639247012185183,0.5,1000.0
1300,0.8465,0.011853269591129707,0.841,0.012784822115641647,0.5,1000.0
1365,0.8468,0.0134064661015994,0.8411721611721612,0.013401232383996629,0.5,1000.0
1430,0.8472999999999999,0.012401164819842094,0.8412587412587413,0.013074409009212256,0.5,1000.0
1495,0.8475999999999999,0.012094075684675814,0.8414046822742474,0.011858953071126771,0.5,1000.0
1560,0.8481,0.011445037740824147,0.8416025641025641,0.01070276088262412,0.5,1000.0
1625,0.8462999999999999,0.012472636716695748,0.8411076923076923,0.010518897555621857,0.5,1000.0
1690,0.8462,0.014785879149452775,0.8411242603550295,0.010272518074950525,0.5,1000.0
1755,0.8454,0.016139668177781417,0.8407977207977207,0.01079183492935271,0.5,1000.0
1820,0.8455999999999999,0.017167152096696486,0.8414835164835164,0.011044578676281155,0.5,1000.0
1885,0.8455,0.016126238109229172,0.8417506631299736,0.009845895958898022,0.5,1000.0
1950,0.8446,0.013769531582446811,0.8418974358974358,0.009224594325917839,0.5,1000.0
2015,0.8458,0.013172361637577054,0.8421339950372209,0.008491526387938932,0.5,1000.0
2080,0.8474999999999999,0.013786063816606797,0.8434615384615384,0.008029469882113687,0.5,1000.0
2145,0.849,0.012165525060596446,0.8442424242424241,0.0072837761985620085,0.5,1000.0
2210,0.8467,0.00992247728924363,0.8439819004524887,0.007546906040621814,0.5,1000.0
2275,0.8458,0.00885437744847148,0.8432087912087912,0.007078758132767593,0.5,1000.0
2340,0.8467,0.009626929820964601,0.8434188034188035,0.0065749652916417415,0.5,1000.0
2405,0.8469,0.011130039432894149,0.8434511434511436,0.005818730292358526,0.5,1000.0
2470,0.8471,0.010524574417365616,0.8436032388663968,0.005810966462787395,0.5,1000.0
2535,0.8469999999999999,0.009752492558885219,0.8435897435897436,0.0058959368103735305,0.5,1000.0
2600,0.845,0.009261629326299873,0.8428461538461539,0.006278649000190001,0.5,1000.0
2665,0.8442999999999999,0.01099545360592277,0.842626641651032,0.005301308221373185,0.5,1000.0
2730,0.8446,0.012249263016379588,0.8424542124542125,0.0051295131769773655,0.5,1000.0
2795,0.8458,0.013079245645933367,0.8428622540250448,0.004471238202936264,0.5,1000.0
2860,0.8417999999999999,0.011735984548955993,0.8418181818181818,0.004999986416051898,0.5,1000.0
2925,0.8422000000000001,0.012053584068188565,0.8418461538461539,0.005508412734666064,0.5,1000.0
2990,0.8405999999999999,0.011992590304943403,0.8414715719063546,0.005506840149488716,0.5,1000.0
3055,0.8376999999999999,0.011738351199759262,0.8412765957446808,0.005312808340589785,0.5,1000.0
3120,0.8362999999999999,0.012499333315554589,0.8414102564102564,0.005292075515567905,0.5,1000.0
3185,0.8366999999999999,0.011431438132526364,0.8415698587127158,0.005195470804320008,0.5,1000.0
3250,0.8346,0.01117735806589971,0.8408615384615384,0.004842937475593165,0.5,1000.0
3315,0.8358000000000001,0.00989724989861103,0.8409954751131222,0.004661259864741653,0.5,1000.0
3380,0.8360999999999998,0.011618471882691307,0.8412721893491124,0.004907736207009362,0.5,1000.0
