Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,WindowSize_mean
10,0.54,0.09660917830792956,0.54,0.09660917830792956,0.0862,138.0
20,0.5599999999999999,0.10488088481701513,0.5599999999999999,0.10488088481701513,0.0862,138.0
30,0.5366666666666666,0.08081376242652523,0.5366666666666666,0.08081376242652523,0.0862,138.0
40,0.5575,0.07997395409340052,0.5575,0.07997395409340052,0.0862,138.0
50,0.5599999999999999,0.059628479399994404,0.5599999999999999,0.059628479399994404,0.0862,138.0
60,0.5599999999999999,0.05454638981614921,0.5599999999999999,0.05454638981614921,0.0862,138.0
70,0.5585714285714285,0.05364280958719596,0.5585714285714285,0.05364280958719596,0.0862,138.0
80,0.545,0.04972144630058767,0.545,0.04972144630058767,0.0862,138.0
90,0.5455555555555556,0.04458311699497529,0.5455555555555556,0.04458311699497529,0.0862,138.0
100,0.5469999999999999,0.04270050741306632,0.5469999999999999,0.04270050741306632,0.0862,138.0
110,0.5536363636363636,0.047422064041362316,0.5536363636363636,0.047422064041362316,0.0862,138.0
120,0.5508333333333333,0.0448677755627646,0.5508333333333333,0.0448677755627646,0.0862,138.0
130,0.553076923076923,0.038793439734952966,0.553076923076923,0.038793439734952966,0.0862,138.0
140,0.5615942028985507,0.03471040546666647,0.5592857142857143,0.03368016837096569,0.0862,138.0
150,0.5579710144927537,0.03294246786711559,0.5573333333333333,0.03459822303293968,0.0862,138.0
160,0.5521739130434783,0.03644062254231133,0.553125,0.030654039519921156,0.0862,138.0
170,0.5615942028985507,0.033338583917493385,0.5576470588235294,0.0297108971370601,0.0862,138.0
180,0.5557971014492754,0.03241578291665855,0.5561111111111111,0.03136689385607581,0.0862,138.0
190,0.5543478260869565,0.02923603487176378,0.5531578947368421,0.028768720402942007,0.0862,138.0
200,0.5565217391304348,0.02597039624292872,0.557,0.0285968141193696,0.0862,138.0
210,0.5652173913043479,0.02646002693261676,0.5614285714285714,0.029478545264130532,0.0862,138.0
220,0.5681159420289855,0.03350442682975788,0.5581818181818182,0.02897071127931423,0.0862,138.0
230,0.5746376811594203,0.03679910270263414,0.5621739130434783,0.028551092471698056,0.0862,138.0
240,0.5681159420289855,0.038222300376526554,0.5595833333333333,0.02860234493538017,0.0862,138.0
250,0.5659420289855073,0.04062712895449722,0.5608,0.030334432214527716,0.0862,138.0
260,0.5731884057971015,0.03654454467785425,0.563076923076923,0.02708741055639846,0.0862,138.0
270,0.5811594202898551,0.03412557103854947,0.5681481481481481,0.02401543983365497,0.0862,138.0
280,0.5760869565217391,0.028220583201806572,0.5667857142857142,0.021954524221372874,0.0862,138.0
290,0.5739130434782609,0.02386297398111785,0.5655172413793104,0.019370459248681308,0.0862,138.0
300,0.5768115942028986,0.03040025646870006,0.5643333333333334,0.02090838333844012,0.0862,138.0
310,0.5840579710144927,0.026060104269103705,0.5683870967741935,0.021332639600236132,0.0862,138.0
320,0.5876811594202899,0.0306392183003412,0.5696874999999999,0.01886826130628425,0.0862,138.0
330,0.5971014492753624,0.020552702788582258,0.5715151515151515,0.01697450629301011,0.0862,138.0
340,0.596376811594203,0.025345059689999387,0.5732352941176471,0.01683593399806144,0.0862,138.0
350,0.5942028985507246,0.023666567563122503,0.5754285714285714,0.015890783706372723,0.0862,138.0
360,0.6036231884057971,0.023678890692082052,0.5766666666666667,0.012976183734336948,0.0862,138.0
370,0.6079710144927536,0.026559066680972875,0.5791891891891892,0.013365556387858166,0.0862,138.0
380,0.6123188405797102,0.036988871572738044,0.5794736842105264,0.012577858476445573,0.0862,138.0
