Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,WindowSize_mean
10,0.65,0.19002923751652298,0.65,0.19002923751652298,0.15830000000000002,70.0
20,0.6849999999999999,0.13133925536563695,0.6849999999999999,0.13133925536563695,0.15830000000000002,70.0
30,0.6733333333333333,0.07336699564097414,0.6733333333333333,0.07336699564097414,0.15830000000000002,70.0
40,0.6925,0.06876893678592585,0.6925,0.06876893678592585,0.15830000000000002,70.0
50,0.692,0.06338594306135847,0.692,0.06338594306135847,0.15830000000000002,70.0
60,0.7,0.058267158231675095,0.7,0.058267158231675095,0.15830000000000002,70.0
70,0.6985714285714286,0.04687514172314176,0.6985714285714286,0.04687514172314176,0.15830000000000002,70.0
80,0.7085714285714285,0.04374736791564137,0.70125,0.04387877872300258,0.15830000000000002,70.0
90,0.7028571428571428,0.05163977794943224,0.6988888888888889,0.03645844356244355,0.15830000000000002,70.0
100,0.7128571428571429,0.04387675999919787,0.701,0.027668674625929507,0.15830000000000002,70.0
110,0.7128571428571429,0.052790605912059356,0.7054545454545454,0.030664510644057015,0.15830000000000002,70.0
120,0.7242857142857143,0.045699402339085995,0.7108333333333333,0.022583862915753164,0.15830000000000002,70.0
130,0.7242857142857143,0.06565559836275868,0.713076923076923,0.022948359831040484,0.15830000000000002,70.0
140,0.7214285714285714,0.07626484465736653,0.7100000000000001,0.028412255028907225,0.15830000000000002,70.0
150,0.72,0.08470302931184445,0.71,0.028501678529734793,0.15830000000000002,70.0
160,0.7257142857142858,0.08775351999839577,0.7106250000000001,0.03019755554860544,0.15830000000000002,70.0
170,0.7257142857142858,0.0718400844405566,0.7111764705882353,0.02992365012162299,0.15830000000000002,70.0
180,0.7171428571428572,0.061278887398649194,0.71,0.029021537813569986,0.15830000000000002,70.0
190,0.7128571428571429,0.05810694651726325,0.7115789473684211,0.027042594902452907,0.15830000000000002,70.0
200,0.7014285714285714,0.06613735449701587,0.709,0.03169297153067923,0.15830000000000002,70.0
210,0.6928571428571428,0.06181311897974841,0.7042857142857143,0.035025096282730095,0.15830000000000002,70.0
220,0.6928571428571428,0.07384791628224202,0.7045454545454546,0.036865227456352866,0.15830000000000002,70.0
230,0.6842857142857144,0.06816346898010223,0.702608695652174,0.03644574564405779,0.15830000000000002,70.0
240,0.6757142857142857,0.08166354290846567,0.7008333333333334,0.03877960836175838,0.15830000000000002,70.0
250,0.6785714285714286,0.0957723112434227,0.7012,0.042292105909049055,0.15830000000000002,70.0
260,0.6671428571428571,0.09829614193484087,0.6996153846153846,0.04051971703714804,0.15830000000000002,70.0
270,0.6714285714285715,0.08676603408708856,0.6992592592592592,0.04030065335921615,0.15830000000000002,70.0
280,0.6828571428571428,0.08432740427115676,0.6989285714285713,0.04061774965826624,0.15830000000000002,70.0
290,0.6842857142857143,0.08609702905848965,0.6996551724137932,0.04252718232640233,0.15830000000000002,70.0
300,0.687142857142857,0.09021264875539822,0.6990000000000001,0.04082634104909218,0.15830000000000002,70.0
310,0.6914285714285715,0.07037315505489969,0.6987096774193549,0.03942587161403415,0.15830000000000002,70.0
320,0.6857142857142857,0.0663256584627815,0.6978125000000001,0.03816112814617631,0.15830000000000002,70.0
330,0.69,0.05555328793558051,0.6975757575757575,0.03740921057457204,0.15830000000000002,70.0
340,0.6942857142857143,0.059552374098527545,0.6982352941176471,0.03562481240296763,0.15830000000000002,70.0
350,0.6957142857142857,0.04261838254336084,0.6982857142857143,0.03622053889220484,0.15830000000000002,70.0
351,0.6900000000000001,0.04366954864042047,0.6977207977207976,0.0365455494193772,0.15830000000000002,70.0
