Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,BestLR_std,WindowSize_mean,WindowSize_std
5168,0.146,0.010198039027185565,0.15046439628482972,0.0035058302790748784,0.0001,0.0,1000.0,0.0
5304,0.14379999999999998,0.007130529043797825,0.15037707390648566,0.0033927339839377236,0.0001,0.0,1000.0,0.0
5440,0.1424,0.008591985930052615,0.15020220588235295,0.0032032564986698596,0.0001,0.0,1000.0,0.0
5576,0.1427,0.01047801932088736,0.15,0.0033254024038627413,0.0001,0.0,1000.0,0.0
5712,0.1456,0.007791733511299713,0.15003501400560224,0.0031952611629327333,0.0001,0.0,1000.0,0.0
5848,0.14679999999999999,0.006178816859057877,0.15020519835841312,0.003364615055117597,0.0001,0.0,1000.0,0.0
5984,0.14750000000000002,0.010168032695113089,0.15010026737967913,0.003404609791232274,0.0001,0.0,1000.0,0.0
6120,0.14750000000000002,0.01124722187920199,0.1499346405228758,0.00334796793123977,0.0001,0.0,1000.0,0.0
6256,0.1469,0.01555956297586792,0.14990409207161126,0.0031384969417655177,0.0001,0.0,1000.0,0.0
6392,0.1459,0.01386802877925418,0.1496558197747184,0.0030888479476250128,0.0001,0.0,1000.0,0.0
6528,0.14689999999999998,0.01026807349668541,0.1497702205882353,0.0027592907285547367,0.0001,0.0,1000.0,0.0
6664,0.1492,0.009784341231443911,0.14990996398559425,0.002596226345010201,0.0001,0.0,1000.0,0.0
6800,0.1471,0.012096372275282458,0.14979411764705883,0.002567055348871081,0.0001,0.0,1000.0,0.0
6936,0.1508,0.013264823992633882,0.15,0.0020873080819900614,0.0001,0.0,1000.0,0.0
7072,0.1508,0.009738811243906742,0.14998585972850678,0.0023774072471914962,0.0001,0.0,1000.0,0.0
7208,0.1498,0.009162726425881961,0.1499583795782464,0.0023674956664307425,0.0001,0.0,1000.0,0.0
7344,0.1516,0.008461678320522479,0.1499727668845316,0.002575733853661844,0.0001,0.0,1000.0,0.0
7480,0.1523,0.007660142151277466,0.15016042780748665,0.0021856914578828835,0.0001,0.0,1000.0,0.0
7616,0.1534,0.007820201759261432,0.15024947478991596,0.0021646561205948133,0.0001,0.0,1000.0,0.0
7752,0.152,0.006497862896539309,0.15012899896800827,0.0022258708694946495,0.0001,0.0,1000.0,0.0
7888,0.1495,0.008113774296425387,0.15005070993914807,0.002171434358601641,0.0001,0.0,1000.0,0.0
8024,0.1505,0.007199537022151721,0.1500124626121635,0.0017158924635319527,0.0001,0.0,1000.0,0.0
8160,0.1505,0.010276726672978662,0.15015931372549018,0.0018657615897981984,0.0001,0.0,1000.0,0.0
8296,0.1487,0.0116909271564653,0.1499638379942141,0.0017774374178942836,0.0001,0.0,1000.0,0.0
8432,0.1486,0.007545418035691155,0.14989326375711576,0.0019337949522243126,0.0001,0.0,1000.0,0.0
8568,0.1457,0.01111605445590595,0.14946311858076564,0.002005900800069666,0.0001,0.0,1000.0,0.0
8704,0.14450000000000002,0.011027742793115506,0.14950597426470588,0.0019662593621504157,0.0001,0.0,1000.0,0.0
8840,0.1444,0.008617811013631398,0.14945701357466062,0.0018105830985728796,0.0001,0.0,1000.0,0.0
8976,0.1434,0.009323804659758447,0.1493426916221034,0.0018473093587504346,0.0001,0.0,1000.0,0.0
9112,0.1436,0.006947421584060277,0.14939640035118523,0.0018327808821898362,0.0001,0.0,1000.0,0.0
9248,0.14579999999999999,0.009829660330968826,0.14955666089965397,0.0018025158300946419,0.0001,0.0,1000.0,0.0
9384,0.1456,0.009240009620004605,0.1493925831202046,0.0016250434785892393,0.0001,0.0,1000.0,0.0
9520,0.1453,0.008097324661063464,0.1490546218487395,0.0016114052519613322,0.0001,0.0,1000.0,0.0
9656,0.14550000000000002,0.009721111047611782,0.1489540182270091,0.0015055603229447805,0.0001,0.0,1000.0,0.0
9792,0.1433,0.012392201849012411,0.14896854575163399,0.0016918607231590401,0.0001,0.0,1000.0,0.0
9928,0.1447,0.012356284950492916,0.14891216760676873,0.0016735077853123276,0.0001,0.0,1000.0,0.0
10064,0.1437,0.012018966492821064,0.14879769475357713,0.001536666760686536,0.0001,0.0,1000.0,0.0
10200,0.1427,0.010944811048569491,0.14897058823529413,0.0015857251742498674,0.0001,0.0,1000.0,0.0
10336,0.1442,0.012363027317143822,0.14886803405572754,0.0016955207929759655,0.0001,0.0,1000.0,0.0
10472,0.1451,0.012705641791477252,0.14879679144385027,0.0014881080044499121,0.0001,0.0,1000.0,0.0
10608,0.14689999999999998,0.011229425630903834,0.1488499245852187,0.0014358546579683032,0.0001,0.0,1000.0,0.0
10744,0.14809999999999998,0.0061904945054674166,0.1489482501861504,0.0013409506830634155,0.0001,0.0,1000.0,0.0
10880,0.1478,0.007420691791650345,0.14892463235294118,0.0012224610233949006,0.0001,0.0,1000.0,0.0
11016,0.1496,0.010532489417670121,0.1489015976761075,0.0012058512583098234,0.0001,0.0,1000.0,0.0
11152,0.14679999999999999,0.010921945288678611,0.14874461979913917,0.0011061725017905651,0.0001,0.0,1000.0,0.0
11288,0.14809999999999998,0.010407796223131113,0.14889262934089298,0.0011128104831592636,0.0001,0.0,1000.0,0.0
11424,0.15089999999999998,0.00945691986501596,0.14897584033613445,0.001295367049416338,0.0001,0.0,1000.0,0.0
11560,0.1512,0.011341173758576418,0.14903114186851213,0.0012300106599042362,0.0001,0.0,1000.0,0.0
11696,0.14830000000000002,0.012065101187585072,0.14885430916552667,0.0012244956143947086,0.0001,0.0,1000.0,0.0
11832,0.1484,0.01410437284438175,0.14887592968221772,0.001250572297128023,0.0001,0.0,1000.0,0.0
11968,0.1492,0.014187631546135138,0.148947192513369,0.0013999361267780519,0.0001,0.0,1000.0,0.0
12104,0.15,0.011469767022723495,0.14894249834765366,0.0013551926396359803,0.0001,0.0,1000.0,0.0
12240,0.1497,0.009345824973989428,0.14899509803921568,0.0013043781040999124,0.0001,0.0,1000.0,0.0
12376,0.1503,0.006815831244650604,0.14910310277957337,0.0009726439551263148,0.0001,0.0,1000.0,0.0
12512,0.1515,0.006900080514828157,0.1492487212276215,0.0008426337522558441,0.0001,0.0,1000.0,0.0
12648,0.1523,0.009798525966241606,0.149185641998735,0.0007144486370159498,0.0001,0.0,1000.0,0.0
12784,0.1541,0.011229425630903843,0.14924906132665833,0.0004284438028044156,0.0001,0.0,1000.0,0.0
12920,0.1515,0.014462595433277752,0.14910216718266253,0.0004829456741712062,0.0001,0.0,1000.0,0.0
13056,0.1514,0.016661332479726825,0.14916513480392157,0.00043365215868726794,0.0001,0.0,1000.0,0.0
13192,0.1502,0.017034605301496634,0.14912067919951486,0.00044026989113855723,0.0001,0.0,1000.0,0.0
13328,0.1482,0.013036700332352328,0.14902460984393756,0.0005147445260979583,0.0001,0.0,1000.0,0.0
13464,0.146,0.013216151734399337,0.14901960784313725,0.00048159304479254613,0.0001,0.0,1000.0,0.0
13600,0.146,0.008459051693633009,0.14890441176470587,9.46091130667522e-05,0.0001,0.0,1000.0,0.0
13611,0.1464,0.009167575712501335,0.148923664682977,0.0,0.0001,0.0,1000.0,0.0
