Step,PreqAcc_mean,PreqAcc_std,CumAcc_mean,CumAcc_std,BestLR_mean,BestLR_std,WindowSize_mean,WindowSize_std
31,0.25161290322580643,0.056490002307800866,0.25161290322580643,0.056490002307800866,0.0001,0.0,638.0,0.0
62,0.25806451612903225,0.05429841364710795,0.25806451612903225,0.05429841364710795,0.0001,0.0,638.0,0.0
93,0.26881720430107525,0.036901900146906814,0.26881720430107525,0.036901900146906814,0.0001,0.0,638.0,0.0
124,0.2588709677419355,0.02562943319688822,0.2588709677419355,0.02562943319688822,0.0001,0.0,638.0,0.0
155,0.24774193548387097,0.02790731732904659,0.24774193548387097,0.02790731732904659,0.0001,0.0,638.0,0.0
186,0.24516129032258066,0.020776167378049364,0.24516129032258066,0.020776167378049364,0.0001,0.0,638.0,0.0
217,0.2447004608294931,0.023341619107502775,0.2447004608294931,0.023341619107502775,0.0001,0.0,638.0,0.0
248,0.2495967741935484,0.01970358592784575,0.2495967741935484,0.01970358592784575,0.0001,0.0,638.0,0.0
279,0.24659498207885305,0.017623979846676973,0.24659498207885305,0.017623979846676973,0.0001,0.0,638.0,0.0
310,0.24516129032258066,0.017798865975534237,0.24516129032258066,0.017798865975534237,0.0001,0.0,638.0,0.0
341,0.24926686217008798,0.01786477701123857,0.24926686217008798,0.01786477701123857,0.0001,0.0,638.0,0.0
372,0.24623655913978496,0.019598886185652076,0.24623655913978496,0.019598886185652076,0.0001,0.0,638.0,0.0
403,0.243424317617866,0.01472430547020284,0.243424317617866,0.01472430547020284,0.0001,0.0,638.0,0.0
434,0.24170506912442397,0.0158318760592574,0.24170506912442397,0.0158318760592574,0.0001,0.0,638.0,0.0
465,0.2406451612903226,0.014706700740548927,0.2406451612903226,0.014706700740548927,0.0001,0.0,638.0,0.0
496,0.23669354838709675,0.012863963563446667,0.23669354838709675,0.012863963563446667,0.0001,0.0,638.0,0.0
527,0.24003795066413663,0.011976025445136925,0.24003795066413663,0.011976025445136925,0.0001,0.0,638.0,0.0
558,0.2424731182795699,0.011646447710139719,0.2424731182795699,0.011646447710139719,0.0001,0.0,638.0,0.0
589,0.24006791171477077,0.010773518084247468,0.24006791171477077,0.010773518084247468,0.0001,0.0,638.0,0.0
620,0.2414516129032258,0.011829178822522527,0.2414516129032258,0.011829178822522527,0.0001,0.0,638.0,0.0
651,0.24106583072100313,0.014131716454590734,0.24162826420890937,0.01392973834712467,0.0001,0.0,638.0,0.0
682,0.23887147335423195,0.013180234950443922,0.23958944281524927,0.011611487879099998,0.0001,0.0,638.0,0.0
713,0.23824451410658307,0.013402043195800066,0.24067321178120618,0.01092809749130397,0.0001,0.0,638.0,0.0
744,0.2346394984326019,0.011519161763035368,0.2388440860215054,0.009877990866688937,0.0001,0.0,638.0,0.0
775,0.23683385579937305,0.011409634380935204,0.23948387096774196,0.009328476016671626,0.0001,0.0,638.0,0.0
806,0.23887147335423195,0.009496817360503038,0.24081885856079405,0.008403614948220048,0.0001,0.0,638.0,0.0
837,0.2394984326018809,0.009193027146467199,0.24074074074074076,0.006646084933603601,0.0001,0.0,638.0,0.0
868,0.24075235109717869,0.00826751951717972,0.2415898617511521,0.007506673710000591,0.0001,0.0,638.0,0.0
899,0.23918495297805645,0.009918601860049546,0.24193548387096775,0.007548859129218513,0.0001,0.0,638.0,0.0
930,0.2394984326018809,0.013660264029141903,0.24172043010752686,0.008584210683826643,0.0001,0.0,638.0,0.0
961,0.24075235109717869,0.015091945015574345,0.24287200832466177,0.00963998793071271,0.0001,0.0,638.0,0.0
992,0.23902821316614417,0.014837483616680169,0.24284274193548389,0.010040803885053778,0.0001,0.0,638.0,0.0
1023,0.2426332288401254,0.013620239729728627,0.24320625610948193,0.008506832908220643,0.0001,0.0,638.0,0.0
1054,0.24420062695924766,0.014131716454590748,0.24364326375711576,0.008495450165910596,0.0001,0.0,638.0,0.0
1085,0.24545454545454545,0.015902204706162427,0.24368663594470047,0.008482823892066263,0.0001,0.0,638.0,0.0
1116,0.24467084639498432,0.01669358713958413,0.24265232974910395,0.008286041043918613,0.0001,0.0,638.0,0.0
1147,0.2476489028213166,0.017296703612588133,0.24324324324324326,0.007677910382809012,0.0001,0.0,638.0,0.0
1178,0.2449843260188088,0.013403061549450389,0.2429541595925297,0.0064376978383972275,0.0001,0.0,638.0,0.0
1209,0.24404388714733544,0.012142137740362852,0.24317617866004962,0.005374576423936559,0.0001,0.0,638.0,0.0
1240,0.2457680250783699,0.010259509056329006,0.24370967741935484,0.00493921895821757,0.0001,0.0,638.0,0.0
1271,0.24592476489028212,0.011970060706349886,0.24374508261211644,0.005610172339730798,0.0001,0.0,638.0,0.0
1302,0.24655172413793106,0.01173049706750025,0.2431643625192012,0.004681671049938531,0.0001,0.0,638.0,0.0
1333,0.24592476489028212,0.009787003658578397,0.24268567141785446,0.0038940763946980358,0.0001,0.0,638.0,0.0
1364,0.24639498432601883,0.00916328579661181,0.24266862170087977,0.004260898283030958,0.0001,0.0,638.0,0.0
1395,0.24905956112852662,0.008308688577240486,0.24336917562724017,0.004058611171197856,0.0001,0.0,638.0,0.0
1426,0.24623824451410656,0.00800754844792777,0.24298737727910238,0.004326029809098112,0.0001,0.0,638.0,0.0
